"ID","S1_Progress","S2_Progress","S1_Attention1","S1_Attention2","S1_Attention3","S1_AttentionFailed","S2_Attention1","S2_Attention_2","S2_Attention_3","S2_AttentionFailed","Gender","Gender_TEXT","Ethnicity","Ethnicity_TEXT","Education","Religion","Religion_9_TEXT","Hel_Pr1","Hel_Pr2","Hel_Pr3","Hel_Pr4","Hel_Pr5","Hel_Pr6","Hel_Pr7","Age","Rrel_exp4","ICQ1","ICQ2","ICQ3","ICQ4","ICQ5","ICQ6","ICQ7","ICQ8","ICQ9","ICQ10","ICQ11","ICQ12","ICQ13","ICQ14","ICQ15","RecFP_1","RecFP_2","RecFP_3","RecFP_4","RecFP_5","RecFP_6","RecFP_7","RecFP_8","AuthFP_1","AuthFP_2","AuthFP_3","AuthFP_4","AuthFP_5","AuthFP_6","AuthFP_7","AuthFP_8","Ethnicity_Chinese","Hel_Avg","SCavg","Initiation","SelfDisc","NegAssr","EmoSup","ConfMan","RecFP","AuthFP"
400,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Chinese",NA,"Bachelor’s degree","Buddhism",NA,2,2,1,2,2,2,1,25,3,1,3,1,1,3,1,3,2,1,3,1,3,2,1,1,5,6,6,6,6,6,6,6,3,2,2,2,3,5,4,2,"Chinese",1.71428571428571,1.8,1.66666666666667,2.33333333333333,1.66666666666667,2,1.33333333333333,47,23
406,100,100,"Disagree","Agree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Malay",NA,"College/Pre-university graduate","Agnosticism",NA,2,2,3,5,3,2,1,38,5,2,2,3,2,3,2,3,4,4,3,3,4,4,4,4,4,1,4,1,1,4,4,1,1,1,1,1,4,1,1,1,"Not Chinese",2.57142857142857,3.13333333333333,2.33333333333333,3.33333333333333,2.33333333333333,3.66666666666667,4,20,11
421,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Indian",NA,"Master’s degree","Hinduism",NA,5,5,5,4,5,4,5,28,5,1,1,4,1,2,3,2,2,2,1,1,2,4,2,3,2,3,5,3,3,4,5,3,4,4,1,1,2,5,1,1,"Not Chinese",4.71428571428571,2.06666666666667,2,1.33333333333333,2,2,3,28,19
436,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite important","Often","Moderately so","No","Female",NA,"Malay",NA,"Bachelor’s degree","Islam",NA,5,1,4,5,4,2,4,25,4,4,1,3,3,4,4,4,4,4,2,1,4,4,2,4,6,5,5,6,5,6,6,2,5,4,4,3,6,5,1,5,"Not Chinese",3.57142857142857,3.2,2.66666666666667,2.33333333333333,3.66666666666667,4,3.33333333333333,41,33
11,100,NA,"Disagree","Neither agree nor disagree","Agree","No",NA,NA,NA,NA,"Female",NA,"Chinese",NA,"Bachelor’s degree","Buddhism",NA,3,5,3,4,2,4,5,25,5,1,2,1,3,2,1,3,4,3,1,2,4,4,3,4,5,4,5,5,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese",3.71428571428571,2.53333333333333,1.33333333333333,2.33333333333333,2,3.33333333333333,3.66666666666667,37,0
30,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Indian",NA,"Doctorate","Hinduism",NA,4,4,2,4,2,4,1,31,4,3,4,1,3,1,3,4,4,4,3,1,4,3,2,2,2,1,2,1,1,6,6,4,4,3,4,2,3,1,1,2,"Not Chinese",3,2.8,2.66666666666667,2.66666666666667,2.33333333333333,4,2.33333333333333,23,20
36,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Indian",NA,"Bachelor’s degree","Christianity",NA,5,2,1,4,2,2,2,30,1,2,1,1,1,2,2,4,4,4,1,1,1,3,3,4,5,6,5,5,6,6,6,5,5,3,5,4,5,5,4,3,"Not Chinese",2.57142857142857,2.26666666666667,1.33333333333333,1,1.66666666666667,4,3.33333333333333,44,34
68,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Chinese",NA,"Bachelor’s degree","Agnosticism",NA,4,5,4,5,4,4,2,30,4,3,1,3,2,3,2,4,3,4,3,1,1,3,2,3,5,5,6,5,6,6,6,5,5,1,3,5,4,1,1,1,"Chinese",4,2.53333333333333,2.33333333333333,1.66666666666667,2.33333333333333,3.66666666666667,2.66666666666667,44,21
72,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Malay",NA,"College/Pre-university graduate","Islam",NA,3,4,2,2,3,4,4,25,5,1,3,3,4,4,3,2,2,4,3,3,3,4,3,1,6,6,6,6,6,6,6,6,3,1,5,4,6,6,5,1,"Not Chinese",3.14285714285714,2.86666666666667,2.33333333333333,3,3.66666666666667,2.66666666666667,2.66666666666667,48,31
88,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Malay",NA,"Bachelor’s degree","Islam",NA,4,1,1,2,2,4,4,30,5,2,2,4,4,3,4,3,4,4,4,3,2,4,3,3,6,6,6,4,5,6,6,5,1,1,1,1,1,2,1,1,"Not Chinese",2.57142857142857,3.26666666666667,2.66666666666667,3,3.66666666666667,3.66666666666667,3.33333333333333,44,9
97,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Malay",NA,"Bachelor’s degree","Islam",NA,5,4,1,4,2,5,3,34,3,3,1,3,3,2,3,2,3,3,3,2,3,3,2,1,6,5,6,6,5,6,6,5,4,1,1,1,2,2,1,1,"Not Chinese",3.42857142857143,2.46666666666667,2.33333333333333,2.66666666666667,2.66666666666667,2.66666666666667,2,45,13
102,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Indian",NA,"Master’s degree","Hinduism",NA,5,5,5,5,4,5,5,31,0,2,4,4,3,4,3,4,4,4,2,4,4,4,4,1,6,6,6,6,6,6,6,6,6,1,2,2,2,6,2,2,"Not Chinese",4.85714285714286,3.4,3.33333333333333,3.33333333333333,3.33333333333333,4,3,48,23
107,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Malay",NA,"Bachelor’s degree","Islam",NA,5,1,1,1,1,2,1,37,6,4,2,4,4,4,4,4,4,4,4,3,3,3,3,3,6,6,6,6,6,6,6,6,4,2,5,3,5,5,5,2,"Not Chinese",1.71428571428571,3.53333333333333,3.33333333333333,3.33333333333333,4,4,3,48,31
108,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Indian",NA,"Professional degree","Hinduism",NA,4,1,1,3,1,3,1,34,3,2,3,3,2,3,3,4,4,3,3,3,3,3,4,4,6,6,6,6,6,6,6,5,1,3,1,1,1,1,5,1,"Not Chinese",2,3.13333333333333,2.66666666666667,3,2.66666666666667,3.66666666666667,3.66666666666667,47,14
113,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite important","Often","Moderately so","No","Male",NA,"Malay",NA,"Master’s degree","Islam",NA,5,4,3,5,1,5,5,29,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,5,4,4,5,4,5,5,4,"Not Chinese",4,3,3,3,3,3,3,48,36
121,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Chinese",NA,"Bachelor’s degree","Buddhism",NA,5,5,4,5,5,2,5,25,4,3,1,1,3,2,3,4,4,3,4,3,3,4,2,3,6,1,6,4,6,4,6,3,1,1,1,1,1,1,1,1,"Chinese",4.42857142857143,2.86666666666667,1.66666666666667,3.33333333333333,2.66666666666667,3.66666666666667,3,36,8
129,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Chinese",NA,"Professional degree","Taoism",NA,2,2,2,2,2,2,2,25,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,4,5,2,2,4,3,4,4,"Chinese",2,2.93333333333333,3,3,2.66666666666667,3,3,40,28
163,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Other, please specify:","Malay & Chinese","Bachelor’s degree","Agnosticism",NA,2,2,1,2,2,2,2,29,0,2,1,1,2,2,3,3,3,3,3,3,3,3,3,2,6,4,6,5,5,6,6,5,3,5,3,3,4,5,3,3,"Not Chinese",1.85714285714286,2.46666666666667,1.33333333333333,3,2.33333333333333,3,2.66666666666667,43,29
172,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Chinese",NA,"Bachelor’s degree","Atheism",NA,1,1,1,1,1,1,1,25,0,2,1,1,1,1,1,3,2,3,1,2,1,2,3,4,3,2,5,4,6,6,6,5,2,1,1,2,2,2,1,2,"Chinese",1,1.86666666666667,1.33333333333333,1.33333333333333,1,2.66666666666667,3,37,13
187,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Malay",NA,"Bachelor’s degree","Islam",NA,5,1,1,5,4,5,1,34,2,3,2,2,2,3,3,3,3,3,1,3,1,2,2,2,6,6,6,6,6,6,6,6,5,6,4,4,4,6,4,4,"Not Chinese",3.14285714285714,2.33333333333333,2.33333333333333,1.66666666666667,2.66666666666667,3,2,48,37
195,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Malay",NA,"Bachelor’s degree","Islam",NA,2,3,3,2,2,3,3,29,0,3,2,1,3,2,1,3,3,3,3,3,3,3,3,4,6,6,6,6,6,6,6,6,3,3,4,1,4,6,1,1,"Not Chinese",2.57142857142857,2.66666666666667,2,3,2,3,3.33333333333333,48,23
198,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite important","Often","Moderately so","No","Female",NA,"Malay",NA,"Doctorate","Islam",NA,4,1,1,2,5,1,1,32,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,4,4,5,6,4,6,1,5,"Not Chinese",2.14285714285714,3,3,3,3,3,3,48,35
206,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No",NA,NA,"Other, please specify:","Mixed","Master’s degree","Agnosticism",NA,2,2,2,2,2,2,2,38,6,3,4,3,4,4,4,4,4,4,4,3,4,3,2,1,5,4,5,5,5,5,5,5,4,1,4,1,4,3,1,1,"Not Chinese",2,3.4,3.33333333333333,3.66666666666667,4,4,2,39,19
243,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Other, please specify:","Sarawakian","Master’s degree","Agnosticism",NA,1,1,1,1,2,1,1,31,3,4,3,3,2,3,2,4,4,4,2,3,3,4,4,4,4,1,2,2,4,4,6,2,1,1,2,1,2,1,1,1,"Not Chinese",1.14285714285714,3.26666666666667,3.33333333333333,2.66666666666667,2.33333333333333,4,4,25,10
244,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite important","Often","Moderately so","No","Female",NA,"Indian",NA,"Bachelor’s degree","Hinduism",NA,4,5,2,4,4,4,2,26,1,1,1,1,2,2,1,3,3,3,2,2,2,1,2,4,6,5,5,6,5,6,6,6,3,2,4,5,4,6,1,1,"Not Chinese",3.57142857142857,2,1,2,1.66666666666667,3,2.33333333333333,45,26
251,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Indian",NA,"Bachelor’s degree","Christianity",NA,4,3,2,1,1,2,1,34,6,2,3,2,2,3,3,4,4,4,3,3,2,4,3,3,6,5,6,5,6,6,6,5,3,2,4,3,5,5,1,1,"Not Chinese",2,3,2.33333333333333,2.66666666666667,2.66666666666667,4,3.33333333333333,45,24
253,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Chinese",NA,"High school graduate","Buddhism",NA,4,4,1,4,3,3,3,27,0,2,2,3,3,2,2,3,2,3,3,3,2,2,3,3,6,4,5,5,5,6,6,5,4,1,2,1,3,1,4,4,"Chinese",3.14285714285714,2.53333333333333,2.33333333333333,2.66666666666667,2.33333333333333,2.66666666666667,2.66666666666667,42,20
267,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Other, please specify:","Eurasian","Bachelor’s degree","Christianity",NA,2,4,1,4,2,2,2,29,3,4,4,4,3,3,2,3,4,4,4,3,3,4,4,3,6,6,6,6,5,6,6,6,4,1,3,1,5,4,3,3,"Not Chinese",2.42857142857143,3.46666666666667,4,3.33333333333333,2.66666666666667,3.66666666666667,3.66666666666667,47,24
280,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Other, please specify:","Chinese-filipino","Bachelor’s degree","Other, please specify:","Catholic",1,1,1,2,1,1,1,30,6,2,4,3,2,1,4,3,4,4,4,4,2,4,3,1,5,5,6,5,5,5,5,5,2,3,3,1,2,4,4,1,"Not Chinese",1.14285714285714,3,3,3.33333333333333,2.33333333333333,3.66666666666667,2.66666666666667,41,20
290,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Chinese",NA,"Master’s degree","Christianity",NA,2,2,2,2,2,2,2,32,2,4,3,3,4,4,4,3,2,2,3,3,3,3,3,1,4,5,4,5,4,4,6,4,2,1,3,2,4,3,1,1,"Chinese",2,3,3.33333333333333,3,4,2.33333333333333,2.33333333333333,36,17
292,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Chinese",NA,"Master’s degree","Christianity",NA,2,2,2,2,2,2,1,38,4,4,3,2,1,1,2,4,3,4,1,3,3,3,3,4,6,5,6,6,5,6,6,6,3,2,5,2,4,4,1,1,"Chinese",1.85714285714286,2.73333333333333,3,2.33333333333333,1.33333333333333,3.66666666666667,3.33333333333333,46,22
295,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Chinese",NA,"College/Pre-university graduate","Christianity",NA,3,3,2,2,4,2,3,31,0,2,1,2,1,1,2,3,2,3,3,2,3,3,3,2,5,5,4,5,6,5,6,5,4,3,4,4,4,5,4,1,"Chinese",2.71428571428571,2.2,1.66666666666667,2.66666666666667,1.33333333333333,2.66666666666667,2.66666666666667,41,29
309,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Chinese",NA,"Bachelor’s degree","Buddhism",NA,3,2,2,2,2,4,2,25,3,2,2,1,2,2,2,3,3,3,2,2,2,3,3,2,6,5,6,6,6,6,6,4,4,3,3,3,3,3,3,2,"Chinese",2.42857142857143,2.26666666666667,1.66666666666667,2,2,3,2.66666666666667,45,24
317,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite important","Often","Moderately so","No","Male",NA,"Chinese",NA,"Bachelor’s degree","Christianity",NA,4,4,4,2,4,2,1,29,2,1,3,3,1,1,2,3,3,3,2,2,3,4,2,2,4,4,3,5,5,6,6,5,1,1,3,1,1,1,1,1,"Chinese",3,2.33333333333333,2.33333333333333,2.33333333333333,1.33333333333333,3,2.66666666666667,38,10
322,100,100,"Neither agree nor disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Malay",NA,"Bachelor’s degree","Islam",NA,4,4,1,4,2,3,2,35,2,3,3,4,3,2,1,3,4,3,2,3,2,2,3,2,6,4,6,6,6,6,6,6,5,1,5,2,5,5,1,5,"Not Chinese",2.85714285714286,2.66666666666667,3.33333333333333,2.33333333333333,2,3.33333333333333,2.33333333333333,46,29
329,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Chinese",NA,"Bachelor’s degree","Buddhism",NA,3,1,1,3,2,1,2,31,3,3,3,1,3,3,3,4,4,4,3,3,3,3,4,3,5,4,6,5,5,6,5,5,2,1,3,2,4,3,1,1,"Chinese",1.85714285714286,3.13333333333333,2.33333333333333,3,3,4,3.33333333333333,41,17
344,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Chinese",NA,"Professional degree","Buddhism",NA,5,4,3,5,4,4,4,25,3,3,2,2,4,4,3,4,3,4,3,2,3,2,3,4,1,1,1,1,1,1,1,1,3,2,3,2,3,3,1,1,"Chinese",4.14285714285714,3.06666666666667,2.33333333333333,2.66666666666667,3.66666666666667,3.66666666666667,3,8,18
350,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Chinese",NA,"Bachelor’s degree","Buddhism",NA,4,4,2,5,4,5,4,28,3,2,1,2,1,2,3,4,2,4,3,1,2,2,2,4,3,2,3,3,3,5,5,4,4,2,2,3,2,5,4,2,"Chinese",4,2.33333333333333,1.66666666666667,2,2,3.33333333333333,2.66666666666667,28,24
360,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Malay",NA,"Master’s degree","Islam",NA,5,4,3,4,3,4,3,31,4,1,1,3,2,1,2,2,3,2,2,3,1,2,2,1,5,4,5,5,5,5,6,4,3,1,4,1,4,3,1,1,"Not Chinese",3.71428571428571,1.86666666666667,1.66666666666667,2,1.66666666666667,2.33333333333333,1.66666666666667,39,18
364,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Chinese",NA,"Bachelor’s degree","Christianity",NA,4,4,2,3,4,4,3,28,2,3,3,3,3,4,3,3,4,4,3,3,2,2,3,3,6,6,6,6,5,4,6,5,3,1,2,2,5,3,3,3,"Chinese",3.42857142857143,3.06666666666667,3,2.66666666666667,3.33333333333333,3.66666666666667,2.66666666666667,44,22
391,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Chinese",NA,"Master’s degree","Buddhism",NA,1,1,1,4,2,2,3,33,0,1,3,1,3,3,3,3,4,3,1,2,1,2,3,4,6,5,6,5,5,5,6,5,4,1,5,1,4,3,6,1,"Chinese",2,2.46666666666667,1.66666666666667,1.33333333333333,3,3.33333333333333,3,43,25
392,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Malay",NA,"Bachelor’s degree","Islam",NA,5,5,4,2,5,5,2,36,3,2,1,1,3,3,3,3,3,3,2,3,3,3,3,2,5,4,5,5,5,5,6,5,6,5,6,5,5,6,5,2,"Not Chinese",4,2.53333333333333,1.33333333333333,2.66666666666667,3,3,2.66666666666667,40,40
416,100,100,"Disagree","Neither agree nor disagree","Strongly disagree","No","Quite important","Often","Moderately so","No","Female",NA,"Malay",NA,"Bachelor’s degree","Islam",NA,4,3,2,4,4,2,2,29,0,2,2,3,2,3,3,2,3,3,2,4,3,3,3,2,6,6,6,6,6,6,6,6,5,1,4,2,5,5,4,3,"Not Chinese",3,2.66666666666667,2.33333333333333,3,2.66666666666667,2.66666666666667,2.66666666666667,48,29
422,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Malay",NA,"Bachelor’s degree","Islam",NA,4,2,1,4,2,2,3,28,1,2,2,1,2,3,3,4,4,4,1,2,1,2,3,2,5,4,4,5,4,5,5,4,1,1,3,1,4,5,2,1,"Not Chinese",2.57142857142857,2.4,1.66666666666667,1.33333333333333,2.66666666666667,4,2.33333333333333,36,18
423,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Malay",NA,"Master’s degree","Islam",NA,1,1,1,2,2,1,1,31,0,4,1,2,4,3,3,2,3,3,2,1,2,3,3,1,6,5,6,6,6,6,6,6,3,5,5,3,6,6,1,1,"Not Chinese",1.28571428571429,2.46666666666667,2.33333333333333,1.66666666666667,3.33333333333333,2.66666666666667,2.33333333333333,47,30
428,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Malay",NA,"Bachelor’s degree","Islam",NA,4,5,2,4,2,3,2,25,0,3,1,2,3,3,3,3,4,4,2,3,3,3,3,2,6,6,6,6,6,6,6,6,4,1,4,3,4,5,2,1,"Not Chinese",3.14285714285714,2.8,2,2.66666666666667,3,3.66666666666667,2.66666666666667,48,24
433,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Malay",NA,"Doctorate","Islam",NA,4,2,3,2,4,4,2,32,4,3,2,3,1,1,1,4,4,4,3,3,2,4,4,4,6,6,6,6,6,6,6,6,5,4,5,4,6,5,3,2,"Not Chinese",3,2.86666666666667,2.66666666666667,2.66666666666667,1,4,4,48,34
14,100,NA,"Disagree","Neither agree nor disagree","Agree","No",NA,NA,NA,NA,"Female",NA,"Malay",NA,"College/Pre-university graduate","Islam",NA,2,4,3,3,3,5,2,26,2,2,2,3,3,3,2,4,2,4,3,4,2,3,3,3,5,6,4,4,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,"Not Chinese",3.14285714285714,2.86666666666667,2.33333333333333,3,2.66666666666667,3.33333333333333,3,37,0
16,100,NA,"Disagree","Agree","Agree","No",NA,NA,NA,NA,"Female",NA,"Malay",NA,"College/Pre-university graduate","Islam",NA,3,2,2,2,3,2,2,30,3,4,3,3,3,3,3,3,3,3,3,3,2,2,2,3,6,5,6,5,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,"Not Chinese",2.28571428571429,2.86666666666667,3.33333333333333,2.66666666666667,3,3,2.33333333333333,46,0
44,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No",NA,NA,"Chinese",NA,"Bachelor’s degree","Other, please specify:","I am counting on my own values and belief",2,1,1,1,2,1,3,29,4,4,4,3,3,3,3,3,3,3,3,2,3,3,2,3,6,5,6,5,4,6,6,5,3,2,3,1,4,2,1,2,"Chinese",1.57142857142857,3,3.66666666666667,2.66666666666667,3,3,2.66666666666667,43,18
96,100,100,"Disagree","Agree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Malay",NA,"High school graduate","Islam",NA,3,2,1,5,4,5,2,37,2,2,3,4,3,1,1,2,3,3,3,2,3,3,1,1,6,6,6,6,5,6,6,5,5,2,5,5,4,5,6,1,"Not Chinese",3.14285714285714,2.33333333333333,3,2.66666666666667,1.66666666666667,2.66666666666667,1.66666666666667,46,33
125,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Chinese",NA,"Bachelor’s degree","Buddhism",NA,2,2,2,2,2,3,2,25,1,2,4,2,3,3,2,4,3,4,3,4,4,2,2,2,4,5,5,5,4,5,6,4,3,3,3,2,3,3,2,3,"Chinese",2.14285714285714,2.93333333333333,2.66666666666667,3.66666666666667,2.66666666666667,3.66666666666667,2,38,22
149,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Malay",NA,"Bachelor’s degree","Islam",NA,4,5,4,3,3,3,4,36,5,3,1,1,3,3,3,4,3,3,3,2,3,2,3,1,5,2,2,4,5,6,6,4,1,1,2,4,1,5,5,1,"Not Chinese",3.71428571428571,2.53333333333333,1.66666666666667,2.66666666666667,3,3.33333333333333,2,34,20
155,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No",NA,NA,"Other, please specify:","Malaysian","College/Pre-university graduate","Christianity",NA,3,2,2,3,3,3,3,27,1,3,3,3,1,2,3,3,3,3,3,3,3,4,4,4,5,5,5,5,5,5,5,5,3,2,3,2,3,2,3,2,"Not Chinese",2.71428571428571,3,3,3,2,3,4,40,20
186,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Malay",NA,"Bachelor’s degree","Islam",NA,4,2,2,2,2,4,2,36,4,3,2,3,2,3,3,4,4,3,3,3,2,4,4,4,6,5,6,6,4,6,6,5,4,3,5,3,6,3,6,3,"Not Chinese",2.57142857142857,3.13333333333333,2.66666666666667,2.66666666666667,2.66666666666667,3.66666666666667,4,44,33
193,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Malay",NA,"College/Pre-university graduate","Islam",NA,2,2,2,4,2,5,2,27,1,3,4,3,4,3,2,4,3,3,3,4,2,2,3,3,6,6,6,6,6,6,6,6,4,3,1,1,5,3,3,3,"Not Chinese",2.71428571428571,3.06666666666667,3.33333333333333,3,3,3.33333333333333,2.66666666666667,48,23
226,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Other, please specify:","Cambodian","Bachelor’s degree","Islam",NA,2,4,3,3,4,4,4,30,1,3,2,3,1,2,3,3,3,3,3,3,3,3,3,3,5,3,6,4,4,6,4,5,4,2,3,4,4,4,2,2,"Not Chinese",3.42857142857143,2.73333333333333,2.66666666666667,3,2,3,3,37,25
239,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Malay",NA,"Bachelor’s degree","Islam",NA,5,5,2,4,2,2,1,32,0,4,2,1,3,3,3,4,4,3,4,2,3,3,3,2,6,4,6,6,5,5,6,5,5,1,5,1,6,6,3,1,"Not Chinese",3,2.93333333333333,2.33333333333333,3,3,3.66666666666667,2.66666666666667,43,28
245,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Other, please specify:","Chinese mix Indian","College/Pre-university graduate","Other, please specify:","Actually I m Sikh but mostly follow either Christian or others like liberal",4,4,1,3,2,4,4,32,1,4,3,2,2,1,2,2,3,4,3,4,2,1,2,2,6,4,6,6,6,6,6,4,4,3,3,4,2,4,5,2,"Not Chinese",3.14285714285714,2.46666666666667,3,3,1.66666666666667,3,1.66666666666667,44,27
282,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Chinese",NA,"Bachelor’s degree","Atheism",NA,3,2,1,4,2,1,1,29,2,1,1,1,3,3,3,4,3,4,2,1,2,3,3,3,6,3,5,4,5,5,6,4,1,1,1,1,3,1,1,1,"Chinese",2,2.46666666666667,1,1.66666666666667,3,3.66666666666667,3,38,10
301,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Female",NA,"Chinese",NA,"Master’s degree","Buddhism",NA,4,4,2,4,4,2,3,32,1,3,2,1,3,3,3,3,3,3,2,3,2,3,3,3,4,5,4,5,5,5,5,4,5,3,3,3,3,4,3,3,"Chinese",3.28571428571429,2.66666666666667,2,2.33333333333333,3,3,3,37,27
330,100,100,"Disagree","Neither agree nor disagree","Agree","No","Quite unimportant","Often","Moderately so","No","Male",NA,"Chinese",NA,"Bachelor’s degree","Christianity",NA,4,5,5,3,5,4,4,30,0,3,1,3,1,1,1,4,4,4,1,3,2,3,4,4,6,6,6,6,6,6,6,6,3,1,3,1,3,1,1,1,"Chinese",4.28571428571429,2.6,2.33333333333333,2,1,4,3.66666666666667,48,14
